full_size,compressed,compression_t,decompression_t,res_type,sample_id,tissue,ratio
496826001,101450157,1.62,1,zst01,GSM3319035,ovary,4.897242307865526
495685617,102756504,1.56,0.98,zst01,GSM3319034,ovary,4.823885571272452
485909585,94862586,1.73,1.11,zst01,GSM3711776,adipose,5.122246878237116
472545681,86690047,2.46,1.8,zst01,GSM3738536,bone_marrow,5.450979637835472
472091793,92643662,2.5,1.82,zst01,GSM3711784,adipose,5.095780788544391
465134737,87363108,1.65,1.11,zst01,GSM3738541,bone_marrow,5.324155099884954
460712433,101367340,2.12,1.17,zst01,GSM3711768,adipose,4.544979013950647
456134641,85311490,1.64,1.13,zst01,GSM3738540,bone_marrow,5.346696453197571
420446609,81234592,1.51,0.94,zst01,GSM3723357,bladder,5.17570900091429
417977521,83451558,1.31,0.82,zst01,GSM3319037,ovary,5.0086245364047
417525425,88742513,1.61,1.02,zst01,GSM3319039,ovary,4.704908739737853
415025041,77056099,1.51,0.94,zst01,GSM3557971,ovary,5.386011573204608
405092561,80656995,1.81,1.63,zst01,GSM3319033,ovary,5.022410777887274
393240817,83800778,2.13,1.05,zst01,GSM3711761,adipose,4.692567615541708
392430097,82547658,2.87,0.98,zst01,GSM3319043,ovary,4.753982202620454
381839729,73825662,2.84,1.9,zst01,GSM3711772,adipose,5.172181578270169
372044497,68214991,1.33,0.88,zst01,GSM3557961,ovary,5.453999063050525
366044657,71578350,1.58,0.95,zst01,GSM3557972,ovary,5.113901857195646
355537265,62856609,1.67,1.08,zst01,GSM2803967,blood,5.656322710631749
347442769,66881470,1.78,1.19,zst01,GSM3557964,ovary,5.194903296832441
345064849,71384912,1.38,0.99,zst01,GSM4475053,lung,4.833862497442037
329474833,65409280,1.21,0.82,zst01,GSM3557965,ovary,5.037126734922017
329073073,66765546,1.25,0.77,zst01,ERX2756710,decidua,4.928785769234929
327255985,67005991,1.29,0.8,zst01,GSM3319044,ovary,4.883980971194053
323289041,67636952,1.29,0.97,zst01,GSM4037301,lung,4.779769511198553
319991665,66506785,1.26,0.79,zst01,GSM3319045,ovary,4.811413827927481
310012337,67427457,1.29,0.77,zst01,GSM4037305,lung,4.59771658005729
285429297,56790908,1.23,0.75,zst01,GSM3711762,adipose,5.025968188429035
279126737,48220346,1.06,0.67,zst01,GSM3557963,ovary,5.788567692981713
278169937,59321364,1.23,0.74,zst01,GSM3954950,stomach,4.68920331973486
277053617,54697652,1.2,0.76,zst01,GSM3557959,ovary,5.065182999080107
274192017,56435070,1.15,0.71,zst01,GSM4475051,lung,4.8585395038935895
271739697,52733723,1.5,0.98,zst01,ERX2756737,decidua,5.153053521368101
264414289,51352227,1.42,1.02,zst01,GSM3557973,ovary,5.149032562891576
262739473,56769492,1.48,1.11,zst01,SAMN14275543,blood,4.628180801758804
253866769,61933141,2.02,1.18,zst01,GSM3711764,adipose,4.099045598220184
251196049,53971067,1.03,0.63,zst01,ERX2756720,blood,4.654272427113587
242917425,49511488,1,0.58,zst01,GSM3319041,ovary,4.906284072900415
240803825,50176707,1.23,0.82,zst01,ERS3861814,liver,4.799115753052507
238866353,48354494,1.19,0.85,zst01,GSM3732362,blood,4.939899753681633
237450993,47922075,1.2,0.63,zst01,ERX2756708,decidua,4.954939722455674
232900753,48667159,1.24,0.74,zst01,GSM3576410,rectum,4.7855834978984495
225839953,49235141,1.25,0.62,zst01,GSM4037302,lung,4.586966715501028
223659377,45895207,0.98,0.56,zst01,GSM4475052,lung,4.873262190537674
222910385,47292125,1.07,0.74,zst01,GSM3576412,blood,4.713477878187964
214801233,46645383,1.16,0.58,zst01,SRX4733403,placenta,4.604983798718085
212102289,45775014,0.84,0.52,zst01,GSM3711769,adipose,4.633582176512278
208710641,46664640,0.97,0.6,zst01,GSM4037306,lung,4.472565115685024
193283185,38441274,0.74,0.47,zst01,GSM3360836,brain,5.028011948823548
185651441,35630150,0.84,0.48,zst01,GSM3557968,ovary,5.21051527989638
170667665,36243982,0.71,0.45,zst01,GSM3148575,mammary,4.708855252162966
168120305,35626367,0.87,0.53,zst01,GSM3148576,mammary,4.718985379564523
166612977,30606105,0.83,0.44,zst01,GSM3509837,kidney,5.443782441444281
165746929,35784678,0.81,0.69,zst01,ERS4228664,thymus,4.63178483819248
161478385,33335329,0.87,0.59,zst01,GSM3711785,adipose,4.844061536035838
159820945,35502922,1.02,1.02,zst01,GSM3576408,rectum,4.501627922343969
155764817,33668040,0.61,0.38,zst01,ERX2756722,decidua,4.626489008567176
155126321,31872459,0.64,0.39,zst01,GSM4037316,lung,4.8670961032532825
154451121,30699956,0.78,0.44,zst01,GSM3319040,ovary,5.030988350602196
154343921,34693538,0.77,0.46,zst01,GSM3576428,ileum,4.448780086942992
152787537,31024989,0.57,0.38,zst01,GSM3557967,ovary,4.92466047288526
148339857,32102472,0.6,0.37,zst01,GSM3148577,mammary,4.6208234991996875
146076785,31100058,0.58,0.4,zst01,GSM3711770,adipose,4.696993973451754
142603953,28514379,0.54,0.32,zst01,GSM3319042,ovary,5.001124274879
138696017,31097260,0.85,0.38,zst01,GSM3576430,ileum,4.460071948461054
131174961,29352543,0.55,0.33,zst01,GSM3576420,blood,4.468947068742902
131146193,29600471,0.53,0.32,zst01,GSM3576422,blood,4.430544128841734
129191057,25612680,0.69,0.35,zst01,GSM3576400,rectum,5.044027294293295
128734705,28046791,0.6,0.35,zst01,GSM3148578,mammary,4.589997657842567
125914609,24857158,0.5,0.3,zst01,GSM3319046,ovary,5.06552716123058
123848817,26903820,0.51,0.3,zst01,GSM4037313,lung,4.603391525813063
120866609,26292988,0.5,0.31,zst01,GSM3148579,mammary,4.596914165860495
120734065,26966683,0.51,0.3,zst01,GSM3576415,blood,4.477156682562701
119721201,22931007,0.65,0.45,zst01,ERX2756739,decidua,5.220930812153169
117692145,26197151,0.7,0.36,zst01,GSM3711766,adipose,4.492555125555447
111830641,25397205,0.87,0.61,zst01,GSM3576429,ileum,4.403265674313374
109421553,21074081,0.38,0.26,zst01,GSM3557966,ovary,5.192233673202642
106936753,22113290,0.57,0.35,zst01,GSM3576398,rectum,4.835859024143399
104659537,22322039,0.6,0.28,zst01,GSM3576401,rectum,4.688619036997472
100641969,22827432,0.53,0.35,zst01,ERX2756721,decidua,4.40881694445525
97709201,21085257,0.42,0.26,zst01,GSM3576427,ileum,4.634005694120778
93297873,21547562,0.52,0.25,zst01,GSM3711778,adipose,4.32985750313655
88070993,18617287,0.47,0.26,zst01,GSM3576414,blood,4.730602960571001
83420657,18005264,0.4,0.23,zst01,GSM3576403,rectum,4.633126012481683
83146769,16236676,0.4,0.19,zst01,GSM4142871,lung,5.120923087952239
81480465,17716951,0.33,0.22,zst01,GSM3576405,rectum,4.599011703537476
80856081,18608563,0.37,0.22,zst01,GSM3576419,blood,4.345100747435469
79369841,17803687,0.35,0.24,zst01,GSM3576416,blood,4.458056412696988
78115537,17198486,0.35,0.22,zst01,GSM3576413,blood,4.542000790069545
77677969,16436282,0.34,0.22,zst01,GSM3576402,rectum,4.726006100406406
77434065,15167494,0.29,0.19,zst01,GSM4142873,lung,5.1052642578925695
76864849,15384181,0.39,0.25,zst01,GSM4475050,lung,4.9963562571189195
72001841,15187735,0.53,0.31,zst01,ERX2756711,decidua,4.740788603435601
71654801,14703384,0.43,0.21,zst01,GSM3576399,rectum,4.873354392431021
71335825,16297154,0.59,0.4,zst01,GSM3576418,blood,4.377195245255705
70228305,16349169,0.63,0.37,zst01,GSM3576426,ileum,4.295527497452623
69941073,15359401,0.29,0.19,zst01,GSM3576406,rectum,4.553632853260358
60573777,12791997,0.31,0.16,zst01,ERS4228662,thymus,4.735286992328094
59390705,13575205,0.37,0.19,zst01,ERX2756724,decidua,4.374939825954746
59291281,13635393,0.37,0.2,zst01,GSM4037323,lung,4.348336787945899
54840337,12159028,0.24,0.17,zst01,GSM3576407,rectum,4.510256658673703
54639057,11857985,0.28,0.15,zst01,GSM3576404,rectum,4.607785977128492
52738161,10175956,0.26,0.14,zst01,ERS4228668,thymus,5.182624708676021
51447409,11100202,0.21,0.14,zst01,GSM3576409,rectum,4.634817366386666
49306513,9692507,0.25,0.13,zst01,ERS4228669,thymus,5.087075304665759
48007249,9414284,0.24,0.16,zst01,GSM4272901,muscle,5.099405222956945
47868657,10839502,0.2,0.12,zst01,GSM3576425,blood,4.4161306488065595
47022353,10658353,0.21,0.13,zst01,GSM3576421,blood,4.411784165902556
44523953,8884428,0.18,0.12,zst01,ERS4228672,thymus,5.011459713557248
43297457,8666703,0.17,0.11,zst01,GSM4272902,muscle,4.9958394789806455
43097105,9528093,0.19,0.12,zst01,GSM3576411,blood,4.523161665193654
42101361,8702702,0.22,0.1,zst01,GSM5051497,tonsil,4.837734418574829
42072625,8666045,0.18,0.18,zst01,GSM3576397,rectum,4.85488189825924
42002865,8455967,0.21,0.17,zst01,GSM3319047,ovary,4.967245614842158
41971121,8578986,0.22,0.18,zst01,ERS4228670,thymus,4.892317227234081
40976817,7933288,0.28,0.2,zst01,GSM3745992,retina,5.165174515282945
40281681,7888064,0.15,0.1,zst01,ERS4228671,thymus,5.106662547362699
39452497,8818486,0.17,0.11,zst01,GSM3576417,blood,4.473840180729436
38837233,8084162,0.24,0.13,zst01,GSM4142872,lung,4.80411364839052
38629169,7946582,0.21,0.12,zst01,GSM5051498,tonsil,4.861104937946906
37589041,7552242,0.22,0.13,zst01,ERS4228673,thymus,4.9772029286137816
37297713,7464345,0.2,0.08,zst01,GSM4037988,eye,4.996783106890156
36534993,7177578,0.18,0.1,zst01,GSM4037987,eye,5.090156178031085
36391313,7208300,0.22,0.08,zst01,GSM4037990,eye,5.0485291955107305
36376625,6281559,0.25,0.1,zst01,ERS4228665,thymus,5.791018599045237
36374033,7445166,0.13,0.08,zst01,GSM5051494,tonsil,4.885590596636797
35837137,7965010,0.15,0.09,zst01,GSM3576423,blood,4.499321030356522
35591313,7030546,0.14,0.09,zst01,GSM3745993,retina,5.062382494901534
35062193,7685941,0.15,0.09,zst01,GSM3576424,blood,4.56186080533275
34379633,7050341,0.14,0.08,zst01,GSM3739218,bone_marrow,4.876307826812916
33786289,6737236,0.13,0.08,zst01,GSM4037989,eye,5.014859060896783
33274289,6621239,0.13,0.13,zst01,GSM4037994,eye,5.025387091449199
32362417,6630529,0.17,0.1,zst01,GSM3739220,blood,4.88081976566274
32128785,6428139,0.18,0.12,zst01,GSM4037991,eye,4.998147208702239
31087281,6398149,0.19,0.14,zst01,GSM3739219,blood,4.858792910262014
30432433,6424626,0.25,0.17,zst01,GSM5051495,tonsil,4.736841179548818
29646705,5410217,0.1,0.07,zst01,GSM3745994,retina,5.479762641683319
27353681,4799011,0.1,0.06,zst01,GSM3773119,lung,5.699857949898427
26565073,4716764,0.15,0.07,zst01,GSM3773108,lung,5.6320547307433655
26287697,4569297,0.09,0.06,zst01,GSM3773124,lung,5.753116289004632
25721681,5498643,0.16,0.1,zst01,GSM3745995,retina,4.677823419341827
24054545,4847566,0.16,0.05,zst01,GSM4037992,eye,4.962190303339861
23797777,4957616,0.09,0.05,zst01,GSM3745996,retina,4.800246126363962
23654513,4147249,0.1,0.06,zst01,GSM3773125,lung,5.703663561073859
23575121,4947851,0.09,0.06,zst01,ERS4228663,thymus,4.764719269032152
23292305,4571555,0.18,0.05,zst01,GSM4037984,eye,5.09505080875107
23051409,4078414,0.13,0.05,zst01,GSM3773111,lung,5.6520522438379235
22916369,4674059,0.1,0.06,zst01,GSM4037993,eye,4.902883981567199
22750929,3971621,0.08,0.06,zst01,GSM3773116,lung,5.72837362880295
22736177,4885100,0.09,0.06,zst01,GSM3745997,retina,4.654188655298766
22366481,3855299,0.09,0.06,zst01,GSM3773112,lung,5.80149062368444
21255281,4320877,0.08,0.05,zst01,GSM4272897,muscle,4.919205290962923
18885841,3349765,0.08,0.09,zst01,GSM3773117,lung,5.637959976296845
16951601,3521521,0.11,0.08,zst01,GSM4272895,muscle,4.813715721132999
16397425,3265514,0.09,0.06,zst01,GSM4037985,eye,5.021391731898868
14716273,2602408,0.11,0.07,zst01,GSM3773114,lung,5.654867722509307
13050673,2618621,0.05,0.03,zst01,GSM4037986,eye,4.983796051433178
11279345,1989081,0.08,0.03,zst01,GSM3773121,lung,5.670631311645931
6153553,1359909,0.05,0.02,zst01,GSM4272896,muscle,4.524974097531526
4225457,1012957,0.03,0.01,zst01,ERX2756725,decidua,4.171408065692818
152787537,25054031,92.99,0.53,zst19,GSM3557967,ovary,6.0983215435472236
148339857,26375736,101.65,0.44,zst19,GSM3148577,mammary,5.62410303924789
146076785,24386420,104.32,0.62,zst19,GSM3711770,adipose,5.990087310888601
142603953,21744500,91.2,0.62,zst19,GSM3319042,ovary,6.558161971992917
138696017,25199756,57.11,0.3,zst19,GSM3576430,ileum,5.503863489789346
131174961,24097629,52.05,0.29,zst19,GSM3576420,blood,5.44347997888091
131146193,24238927,52.01,0.28,zst19,GSM3576422,blood,5.4105609955424185
129191057,20200701,50.1,0.28,zst19,GSM3576400,rectum,6.395374942681444
128734705,23078279,51.06,0.29,zst19,GSM3148578,mammary,5.578176128297955
125914609,18724489,48.49,0.31,zst19,GSM3319046,ovary,6.724595207911949
123848817,22453179,49.21,0.28,zst19,GSM4037313,lung,5.515870024462906
120866609,21655409,82.21,0.37,zst19,GSM3148579,mammary,5.581358865122335
120734065,21957915,154.93,0.36,zst19,GSM3576415,blood,5.498430292675785
119721201,16728252,72.52,0.45,zst19,ERX2756739,decidua,7.1568267264266465
117692145,21714972,83.79,0.43,zst19,GSM3711766,adipose,5.419861697265831
111830641,20675762,45.64,0.25,zst19,GSM3576429,ileum,5.408779661905569
109421553,17188444,40.81,0.27,zst19,GSM3557966,ovary,6.365995258209527
106936753,17618950,43.24,0.23,zst19,GSM3576398,rectum,6.069416906228804
104659537,18046275,42.33,0.23,zst19,GSM3576401,rectum,5.799509150780424
100641969,18800511,88.93,0.29,zst19,ERX2756721,decidua,5.353150720211807
97709201,16826051,68.33,0.29,zst19,GSM3576427,ileum,5.807019187092681
93297873,17448670,67.33,0.37,zst19,GSM3711778,adipose,5.346990515609499
88070993,14937889,67.77,0.28,zst19,GSM3576414,blood,5.8958125207651495
83420657,14517643,79.51,0.35,zst19,GSM3576403,rectum,5.746157072466929
83146769,13695979,97.69,0.52,zst19,GSM4142871,lung,6.07088905437136
81480465,14238216,144.54,0.25,zst19,GSM3576405,rectum,5.722659706805965
80856081,15020962,73.42,0.24,zst19,GSM3576419,blood,5.3828830004363235
79369841,14368566,104.42,0.25,zst19,GSM3576416,blood,5.523852623845692
78115537,13855592,56.59,0.21,zst19,GSM3576413,blood,5.6378346735383085
77677969,13175738,31.55,0.17,zst19,GSM3576402,rectum,5.895530785448223
77434065,12561507,57.79,0.27,zst19,GSM4142873,lung,6.164392934701227
76864849,12623703,32.43,0.19,zst19,GSM4475050,lung,6.088930403384807
72001841,13220604,30.88,0.15,zst19,ERX2756711,decidua,5.446183926241192
71654801,11862268,50.53,0.19,zst19,GSM3576399,rectum,6.0405650083103835
71335825,13157122,29.55,0.16,zst19,GSM3576418,blood,5.421841113884936
70228305,13037435,53.23,0.23,zst19,GSM3576426,ileum,5.38666578203458
69941073,12231736,29.36,0.16,zst19,GSM3576406,rectum,5.718000535655773
60573777,10478595,38.46,0.21,zst19,ERS4228662,thymus,5.7807155444026606
59390705,11149904,23.7,0.13,zst19,ERX2756724,decidua,5.326566488823581
59291281,10811863,43.63,0.21,zst19,GSM4037323,lung,5.483909757273099
54840337,9592863,37.61,0.17,zst19,GSM3576407,rectum,5.71678517664643
54639057,9556457,38.55,0.15,zst19,GSM3576404,rectum,5.717501475703809
52738161,8265470,33.12,0.15,zst19,ERS4228668,thymus,6.380539884604263
51447409,9008923,35.02,0.16,zst19,GSM3576409,rectum,5.710716919214428
49306513,7851794,36.26,0.16,zst19,ERS4228669,thymus,6.279649338737109
48007249,7823532,31.86,0.13,zst19,GSM4272901,muscle,6.136262879732581
47868657,8988975,18.76,0.11,zst19,GSM3576425,blood,5.325263113981293
47022353,8495964,19.14,0.11,zst19,GSM3576421,blood,5.534669520727724
44523953,7216508,28.02,0.12,zst19,ERS4228672,thymus,6.169736526308847
43297457,7385720,30.37,0.12,zst19,GSM4272902,muscle,5.862320396657333
43097105,7865544,29.41,0.13,zst19,GSM3576411,blood,5.4792275016197225
42101361,7440205,30.93,0.17,zst19,GSM5051497,tonsil,5.658629164115774
42072625,6921701,29.51,0.11,zst19,GSM3576397,rectum,6.078364985716661
42002865,6593353,27.06,0.15,zst19,GSM3319047,ovary,6.370486306436194
41971121,6999390,16.22,0.09,zst19,ERS4228670,thymus,5.996396971736108
40976817,6667658,29.38,0.12,zst19,GSM3745992,retina,6.145608697986609
40281681,6431276,26.17,0.12,zst19,ERS4228671,thymus,6.2634041829335265
39452497,7141815,29.3,0.11,zst19,GSM3576417,blood,5.524155554295372
38837233,6448176,26.74,0.13,zst19,GSM4142872,lung,6.02297967673339
38629169,6790506,28.51,0.16,zst19,GSM5051498,tonsil,5.688702579748844
37589041,6147766,25,0.11,zst19,ERS4228673,thymus,6.11426020443849
37297713,5938571,26.03,0.15,zst19,GSM4037988,eye,6.280587198502805
36534993,5896288,24.45,0.13,zst19,GSM4037987,eye,6.196270093998122
36391313,5606446,28.55,0.13,zst19,GSM4037990,eye,6.490977171634222
36376625,5202278,22.66,0.1,zst19,ERS4228665,thymus,6.992441580399971
36374033,6302626,27.49,0.11,zst19,GSM5051494,tonsil,5.771250427996203
35837137,6673013,26.13,0.11,zst19,GSM3576423,blood,5.37045814237137
35591313,5841583,15.17,0.08,zst19,GSM3745993,retina,6.092751399749006
35062193,6427100,14.16,0.08,zst19,GSM3576424,blood,5.455367584135924
34379633,5947022,14.66,0.08,zst19,GSM3739218,bone_marrow,5.7809829861063236
33786289,5346565,24.11,0.12,zst19,GSM4037989,eye,6.3192515194335055
33274289,5381530,19.58,0.12,zst19,GSM4037994,eye,6.18305370405814
32362417,5668393,20.37,0.1,zst19,GSM3739220,blood,5.709275450731804
32128785,5073029,12.17,0.08,zst19,GSM4037991,eye,6.333254747804517
31087281,5460596,11.51,0.08,zst19,GSM3739219,blood,5.693019772933211
30432433,5552044,11.2,0.08,zst19,GSM5051495,tonsil,5.481302561723214
29646705,4447635,11.18,0.06,zst19,GSM3745994,retina,6.6657234687648605
27353681,3336100,11.17,0.06,zst19,GSM3773119,lung,8.199298881928
26565073,3296827,11.1,0.06,zst19,GSM3773108,lung,8.057769788951619
26287697,3244749,10.32,0.06,zst19,GSM3773124,lung,8.101611865817665
25721681,4628619,16.3,0.08,zst19,GSM3745995,retina,5.557096187869427
24054545,3865574,8.64,0.06,zst19,GSM4037992,eye,6.22276148380551
23797777,4171367,14.84,0.07,zst19,GSM3745996,retina,5.705030748912766
23654513,2886856,13.49,0.09,zst19,GSM3773125,lung,8.193866614753212
23575121,4021536,8.13,0.08,zst19,ERS4228663,thymus,5.862218067922306
23292305,3707094,14.31,0.08,zst19,GSM4037984,eye,6.283170861057205
23051409,2871926,13.29,0.08,zst19,GSM3773111,lung,8.026463425589657
22916369,3794805,8.11,0.06,zst19,GSM4037993,eye,6.03887920459681
22750929,2749949,8.96,0.05,zst19,GSM3773116,lung,8.273218521507125
22736177,4086289,8.1,0.05,zst19,GSM3745997,retina,5.564015907832266
22366481,2700763,8.8,0.05,zst19,GSM3773112,lung,8.2815415495547
21255281,3434920,7.46,0.05,zst19,GSM4272897,muscle,6.187998847134722
18885841,2340217,7.46,0.05,zst19,GSM3773117,lung,8.070123838943141
16951601,2812902,5.92,0.04,zst19,GSM4272895,muscle,6.026374541310006
16397425,2597578,5.95,0.05,zst19,GSM4037985,eye,6.312582336314828
14716273,1814676,5.82,0.04,zst19,GSM3773114,lung,8.109587055760919
13050673,2119655,4.67,0.03,zst19,GSM4037986,eye,6.156979791522677
11279345,1405913,4.46,0.02,zst19,GSM3773121,lung,8.022790172649374
6153553,1104183,2.01,0.02,zst19,GSM4272896,muscle,5.572946694524368
4225457,825541,1.58,0.01,zst19,ERX2756725,decidua,5.11840962471882
4709231665,708386545,27.99,17.67,bus,GSM4463253,eye,6.647827656015121
3696210385,470312985,17.68,15.92,bus,GSM4475049,lung,7.859043876919537
2964042257,342383681,11.94,11.96,bus,ERS3861777,kidney,8.657078072012434
2153327057,272544957,10.56,10.21,bus,GSM3755687,peritoneal,7.90081416549564
1581579601,190134053,6.93,5.02,bus,CRX102290,blood,8.318234298618775
1518322929,192899533,7.28,5.02,bus,SRX4733402,placenta,7.871055493949796
1043788689,125098265,4.03,4.05,bus,GSM3439914,lung,8.343750322996087
869841329,108339409,4.25,3.58,bus,GSM3732364,blood,8.028854292531722
472091793,58142013,2.27,3.26,bus,GSM3711784,adipose,8.119632751621449
238866353,31861669,1.19,1.07,bus,GSM3732362,blood,7.496981812220822
165746929,24595773,0.97,0.6,bus,ERS4228664,thymus,6.738837970247977
125914609,15844213,0.58,0.41,bus,GSM3319046,ovary,7.9470409164532185
10566779377,2290304829,112.52,57.55,gzip1,GSM4213835,lung,4.613699994517193
9719402225,2164692473,106.14,54.31,gzip1,GSM4213837,lung,4.489969058528712
7975082801,1682935242,84.03,44.75,gzip1,GSM4213831,lung,4.73879362792499
7867318993,1477898028,76.35,42.43,gzip1,ERS3861774,liver,5.323316523838003
6819876849,1404703764,70.11,36.86,gzip1,GSM4080086,lung,4.855028528990259
6002901585,1166526153,60.4,31.55,gzip1,ERS3861807,liver,5.14596399708837
5936538289,1156314566,60.27,31.32,gzip1,ERS3861810,liver,5.134016697148482
5877956209,1172396058,61.06,30.74,gzip1,ERS3861787,liver,5.013626725278532
5821082161,1131107750,59.16,30.56,gzip1,ERS3861808,liver,5.146355120456031
5781539793,1139063413,59.4,31.04,gzip1,ERS3861821,liver,5.075696161439258
5759513937,1120630119,58.82,30.22,gzip1,ERS3861792,liver,5.13953162542118
5680479889,1125203211,58.05,30.39,gzip1,ERS3861820,liver,5.048403553658185
5584262065,1084764030,56.79,29.84,gzip1,ERS3861842,liver,5.147904899649005
5431232209,1128132666,59.3,28.76,gzip1,GSM2905291,brain,4.814355946501775
5367571953,1098042230,56.25,28.44,gzip1,ERX2756733,placenta,4.888311037909717
5157215185,1051106268,54.16,27.34,gzip1,ERS3861849,liver,4.906464115006115
4951964273,944053234,50.04,25.88,gzip1,ERS3861848,liver,5.245429065496957
4846211985,911717533,47.81,25.67,gzip1,ERS3861850,liver,5.315475253671577
4767318769,893310294,46.1,25.02,gzip1,ERS3861783,liver,5.336688495610239
4709231665,1045951899,50.85,25.47,gzip1,GSM4463253,eye,4.502340566045476
4551396849,942764801,47.77,24.25,gzip1,ERX2756731,placenta,4.827711900330059
4543519825,939842097,47.85,24.07,gzip1,ERX2756732,placenta,4.8343438110540395
4511279473,910540504,46.85,24.3,gzip1,ERS3861825,liver,4.95450718906185
4215778225,865855509,44.55,22.32,gzip1,ERS3861800,liver,4.868916558455482
4120858353,824431869,43.04,22.41,gzip1,ERS3861806,liver,4.998421953288174
4101108401,813547174,41.66,21.64,gzip1,ERX275672,blood,5.04102101521159
4070549329,834945054,42.66,22.22,gzip1,ERS3861818,liver,4.87523018370979
4017137873,881567509,43.25,21.7,gzip1,GSM2928384,testis,4.556812532209601
3754107377,808769259,40.66,20.06,gzip1,GSM3535276,lymph_node,4.6417533001214135
3725650033,746678558,38.53,19.52,gzip1,SRX4733411,placenta,4.989630401305832
3696210385,762033350,39.8,20.53,gzip1,GSM4475049,lung,4.850457509504013
3629613809,777409783,38.75,19.9,gzip1,GSM3723359,bladder,4.668855330059565
3614560753,743122783,38.17,19.59,gzip1,ERS3861801,skin,4.864015524336306
3568886993,693857007,36.36,18.98,gzip1,ERS3861847,liver,5.143548248407327
3506543857,723687405,37.81,19.19,gzip1,ERS3861802,skin,4.845384668536549
3498087377,722995243,36.41,18.75,gzip1,ERX2756740,placenta,4.838326961163699
3486603697,726403556,36.49,18.94,gzip1,CRX102294,blood,4.799816394345955
3467573105,696386141,35.26,18.36,gzip1,GSM3178783,liver,4.9793827028502
3365106225,717721775,36.21,18.36,gzip1,CRX102287,blood,4.688594302437041
3363411153,686539928,34.38,17.74,gzip1,GSM3439987,lung,4.899075808741601
3324083729,686510689,34.84,18.44,gzip1,GSM3587011,colon,4.841998503828103
3250575249,706376420,34.51,18.25,gzip1,GSM3723358,bladder,4.601760700052814
3208597105,701434200,34.61,17.88,gzip1,GSM3755693,peritoneal,4.574337984945701
3174620305,650115747,32.55,16.69,gzip1,GSM3439989,lung,4.883161682591885
3086175761,677462627,32.44,16.1,gzip1,GSM4769387,lung,4.555492270719754
3081410737,631581703,31.64,16.39,gzip1,GSM4142870,lung,4.87887904662748
3071010577,647352759,32.5,17.16,gzip1,ERS3861845,liver,4.743952249070433
3052484689,623129798,31.43,16.53,gzip1,FCA7511886,placenta,4.898633797961946
3034554737,574197696,29.71,15.98,gzip1,ERS3861831,yolk_sac,5.2848605247625375
2920449105,588800076,29.85,15.67,gzip1,ERS3861795,liver,4.960001236480819
2867006769,576925775,29.13,15.94,gzip1,ERS3861833,yolk_sac,4.969455159114706
2846595825,594966248,29.89,16.03,gzip1,ERS3861772,kidney,4.784466067728938
2845918833,603130609,30.27,15.65,gzip1,CRX102289,blood,4.718578016988025
2842532945,595425914,29.81,15.65,gzip1,GSM3755690,peritoneal,4.77394899712074
2800663665,585184809,29.82,14.95,gzip1,GSM3377671,kidney,4.785947314295371
2779365873,591727045,29.23,15.01,gzip1,CRX102291,blood,4.69704046229626
2775510481,587492775,29.08,15.22,gzip1,ERS3861771,kidney,4.724331258371645
2734370577,585898574,29.06,14.97,gzip1,GSM3535279,lymph_node,4.66696916214034
2675755057,545388894,27.95,14.6,gzip1,GSM3587010,colon,4.9061414459239066
2646775377,534751896,27.15,14.34,gzip1,ERS3861835,yolk_sac,4.949539023233309
2607917521,611277843,29.41,14.88,gzip1,ERS4228628,thymus,4.266337396102871
2468395953,476817029,25.21,13.23,gzip1,GSM3558027,blood,5.1768200438999
2448268753,452925544,24.38,12.97,gzip1,GSM3396163,bone_marrow,5.405455235264894
2428257073,487010360,24.75,12.93,gzip1,GSM3378055,blood,4.986048085301512
2416965553,493970996,25.28,13.37,gzip1,ERS3861785,skin,4.89293009624395
2415755953,489958252,24.79,13.28,gzip1,GSM3396171,bone_marrow,4.930534271315834
2414752497,530246708,26.18,12.74,gzip1,GSM3526590,testis,4.554016952048668
2395195697,504868078,24.9,13,gzip1,CRX102285,blood,4.744201111879369
2389833073,498405909,24.97,13.29,gzip1,GSM3178786,liver,4.7949533298972185
2371651825,539810678,26.09,13.22,gzip1,GSM3168248,bone_marrow,4.3934881647524575
2303954865,472640583,24.03,12.86,gzip1,ERS3861824,liver,4.874644598599778
2288240945,463368624,23.84,12.38,gzip1,ERS3861826,skin,4.938273388575399
2271136657,497199935,24.42,12.64,gzip1,GSM3755697,peritoneal,4.567853889602781
2236786001,476379652,23.54,12.35,gzip1,GSM3535277,lymph_node,4.695385270150036
2168327249,460680942,22.54,11.6,gzip1,GSM2928378,testis,4.706787390827207
2166318449,476815587,23.44,11.75,gzip1,GSM3711773,adipose,4.543304598387636
2153327057,471733510,23.14,12.4,gzip1,GSM3755687,peritoneal,4.564710819462454
2105585521,457912054,22.66,11.55,gzip1,GSM3535278,lymph_node,4.598231259926606
2073822705,433411604,22.13,11.32,gzip1,GSM4486715,testis,4.784880436657621
2001819729,423861820,21.23,10.86,gzip1,GSM3360835,brain,4.722812092393696
1995148113,407034000,20.74,11.09,gzip1,ERS3861776,skin,4.901674339244387
1980721585,406762471,20.56,10.3,gzip1,ERS4228634,thymus,4.869479674785435
1978431345,446403535,21.65,11.03,gzip1,GSM3360837,brain,4.431934762792593
1952144625,425083388,21.43,11.26,gzip1,GSM3073089,kidney,4.592380413134375
